22453,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,157075.58,2023-03-14 05:00:00,Caja
22405,Cordoba,23,MONTERÍA,23001,2,Roundup,133000.00,2023-12-07 05:00:00,Botella
23311,Cordoba,23,MONTERÍA,23001,1,Urea,286600.00,2023-11-29 05:00:00,Bolsa
23286,Cordoba,23,MONTERÍA,23001,1,Urea,284100.00,2023-10-10 05:00:00,Bolsa
23271,Cordoba,23,MONTERÍA,23001,1,Urea,282600.00,2023-09-10 05:00:00,Bolsa
22830,Cordoba,23,TIERRALTA,23807,2,Roundup,95100.00,2023-04-09 05:00:00,Botella
23236,Cordoba,23,MONTERÍA,23001,1,Urea,279100.00,2023-07-02 05:00:00,Bolsa
22780,Cordoba,23,TIERRALTA,23807,1,Urea,118100.00,2023-12-29 05:00:00,Bolsa
23218,Cordoba,23,MONTERÍA,23001,1,Urea,277300.00,2023-05-27 05:00:00,Bolsa
23478,Cordoba,23,MONTERÍA,23001,2,Roundup,254900.00,2023-10-30 05:00:00,Botella
22539,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,150680.26,2023-09-02 05:00:00,Caja
23372,Cordoba,23,MONTERÍA,23001,2,Roundup,265500.00,2023-04-01 05:00:00,Botella
22157,Cordoba,23,MONTERÍA,23001,1,Urea,160400.00,2023-07-28 05:00:00,Bolsa
22665,Cordoba,23,TIERRALTA,23807,1,Urea,106600.00,2023-05-13 05:00:00,Bolsa
22077,Cordoba,23,MONTERÍA,23001,1,Urea,152400.00,2023-02-18 05:00:00,Bolsa
22238,Cordoba,23,MONTERÍA,23001,2,Roundup,149700.00,2023-01-07 05:00:00,Botella
23056,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,144970.45,2023-07-06 05:00:00,Caja
23444,Cordoba,23,MONTERÍA,23001,2,Roundup,258300.00,2023-08-23 05:00:00,Botella
23520,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,280637.26,2023-01-23 05:00:00,Caja
22923,Cordoba,23,TIERRALTA,23807,2,Roundup,85800.00,2023-10-12 05:00:00,Botella
23565,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,283907.78,2023-04-23 05:00:00,Caja
22877,Cordoba,23,TIERRALTA,23807,2,Roundup,90400.00,2023-07-12 05:00:00,Botella
23434,Cordoba,23,MONTERÍA,23001,2,Roundup,259300.00,2023-08-03 05:00:00,Botella
23589,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,272084.38,2023-06-10 05:00:00,Caja
22889,Cordoba,23,TIERRALTA,23807,2,Roundup,89200.00,2023-08-05 05:00:00,Botella
23620,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,287220.62,2023-08-11 05:00:00,Caja
23552,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,293320.24,2023-03-28 05:00:00,Caja
22556,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,157274.73,2023-10-06 05:00:00,Caja
22291,Cordoba,23,MONTERÍA,23001,2,Roundup,144400.00,2023-04-23 05:00:00,Botella
22083,Cordoba,23,MONTERÍA,23001,1,Urea,153000.00,2023-03-02 05:00:00,Bolsa
22381,Cordoba,23,MONTERÍA,23001,2,Roundup,135400.00,2023-10-20 05:00:00,Botella
23684,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,309156.62,2023-12-17 05:00:00,Caja
22156,Cordoba,23,MONTERÍA,23001,1,Urea,160300.00,2023-07-26 05:00:00,Bolsa
23544,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,302479.93,2023-03-12 05:00:00,Caja
22852,Cordoba,23,TIERRALTA,23807,2,Roundup,92900.00,2023-05-23 05:00:00,Botella
22687,Cordoba,23,TIERRALTA,23807,1,Urea,108800.00,2023-06-26 05:00:00,Bolsa
22543,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,169835.53,2023-09-10 05:00:00,Caja
22429,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,153679.96,2023-01-25 05:00:00,Caja
23048,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,147752.45,2023-06-20 05:00:00,Caja
23158,Cordoba,23,MONTERÍA,23001,1,Urea,271300.00,2023-01-27 05:00:00,Bolsa
22392,Cordoba,23,MONTERÍA,23001,2,Roundup,134300.00,2023-11-11 05:00:00,Botella
22276,Cordoba,23,MONTERÍA,23001,2,Roundup,145900.00,2023-03-24 05:00:00,Botella
23398,Cordoba,23,MONTERÍA,23001,2,Roundup,262900.00,2023-05-23 05:00:00,Botella
22467,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,167653.46,2023-04-11 05:00:00,Caja
22629,Cordoba,23,TIERRALTA,23807,1,Urea,103000.00,2023-03-02 05:00:00,Bolsa
22480,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,155410.91,2023-05-07 05:00:00,Caja
22744,Cordoba,23,TIERRALTA,23807,1,Urea,114500.00,2023-10-18 05:00:00,Bolsa
22589,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,163852.23,2023-12-11 05:00:00,Caja
22242,Cordoba,23,MONTERÍA,23001,2,Roundup,149300.00,2023-01-15 05:00:00,Botella
22714,Cordoba,23,TIERRALTA,23807,1,Urea,111500.00,2023-08-19 05:00:00,Bolsa
23242,Cordoba,23,MONTERÍA,23001,1,Urea,279700.00,2023-07-14 05:00:00,Bolsa
22426,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,156504.55,2023-01-19 05:00:00,Caja
22558,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,153730.76,2023-10-10 05:00:00,Caja
22719,Cordoba,23,TIERRALTA,23807,1,Urea,112000.00,2023-08-29 05:00:00,Bolsa
22117,Cordoba,23,MONTERÍA,23001,1,Urea,156400.00,2023-05-09 05:00:00,Bolsa
23111,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,141131.27,2023-10-24 05:00:00,Caja
22241,Cordoba,23,MONTERÍA,23001,2,Roundup,149400.00,2023-01-13 05:00:00,Botella
23017,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,146339.97,2023-04-19 05:00:00,Caja
23263,Cordoba,23,MONTERÍA,23001,1,Urea,281800.00,2023-08-25 05:00:00,Bolsa
22287,Cordoba,23,MONTERÍA,23001,2,Roundup,144800.00,2023-04-15 05:00:00,Botella
22861,Cordoba,23,TIERRALTA,23807,2,Roundup,92000.00,2023-06-10 05:00:00,Botella
22563,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,168960.89,2023-10-20 05:00:00,Caja
22228,Cordoba,23,MONTERÍA,23001,1,Urea,167500.00,2023-12-17 05:00:00,Bolsa
23481,Cordoba,23,MONTERÍA,23001,2,Roundup,254600.00,2023-11-05 05:00:00,Botella
23305,Cordoba,23,MONTERÍA,23001,1,Urea,286000.00,2023-11-17 05:00:00,Bolsa
23243,Cordoba,23,MONTERÍA,23001,1,Urea,279800.00,2023-07-16 05:00:00,Bolsa
22307,Cordoba,23,MONTERÍA,23001,2,Roundup,142800.00,2023-05-25 05:00:00,Botella
23659,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,275103.68,2023-10-28 05:00:00,Caja
22690,Cordoba,23,TIERRALTA,23807,1,Urea,109100.00,2023-07-02 05:00:00,Bolsa
22469,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,164882.95,2023-04-15 05:00:00,Caja
23394,Cordoba,23,MONTERÍA,23001,2,Roundup,263300.00,2023-05-15 05:00:00,Botella
23267,Cordoba,23,MONTERÍA,23001,1,Urea,282200.00,2023-09-02 05:00:00,Bolsa
23445,Cordoba,23,MONTERÍA,23001,2,Roundup,258200.00,2023-08-25 05:00:00,Botella
22935,Cordoba,23,TIERRALTA,23807,2,Roundup,84600.00,2023-11-05 05:00:00,Botella
22584,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,166524.57,2023-12-01 05:00:00,Caja
23566,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,279636.04,2023-04-25 05:00:00,Caja
23375,Cordoba,23,MONTERÍA,23001,2,Roundup,265200.00,2023-04-07 05:00:00,Botella
23532,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,304566.59,2023-02-16 05:00:00,Caja
22067,Cordoba,23,MONTERÍA,23001,1,Urea,151400.00,2023-01-29 05:00:00,Bolsa
23674,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,277934.57,2023-11-27 05:00:00,Caja
23300,Cordoba,23,MONTERÍA,23001,1,Urea,285500.00,2023-11-07 05:00:00,Bolsa
23113,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,112685.18,2023-10-28 05:00:00,Caja
23642,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,305275.79,2023-09-24 05:00:00,Caja
22391,Cordoba,23,MONTERÍA,23001,2,Roundup,134400.00,2023-11-09 05:00:00,Botella
23074,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,144440.91,2023-08-11 05:00:00,Caja
22129,Cordoba,23,MONTERÍA,23001,1,Urea,157600.00,2023-06-02 05:00:00,Bolsa
22126,Cordoba,23,MONTERÍA,23001,1,Urea,157300.00,2023-05-27 05:00:00,Bolsa
23612,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,272275.86,2023-07-26 05:00:00,Caja
23530,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,293651.10,2023-02-12 05:00:00,Caja
23474,Cordoba,23,MONTERÍA,23001,2,Roundup,255300.00,2023-10-22 05:00:00,Botella
22672,Cordoba,23,TIERRALTA,23807,1,Urea,107300.00,2023-05-27 05:00:00,Bolsa
23404,Cordoba,23,MONTERÍA,23001,2,Roundup,262300.00,2023-06-04 05:00:00,Botella
22870,Cordoba,23,TIERRALTA,23807,2,Roundup,91100.00,2023-06-28 05:00:00,Botella
23598,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,294192.82,2023-06-28 05:00:00,Caja
22544,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,160711.90,2023-09-12 05:00:00,Caja
22372,Cordoba,23,MONTERÍA,23001,2,Roundup,136300.00,2023-10-02 05:00:00,Botella
23603,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,294995.77,2023-07-08 05:00:00,Caja
23568,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,273376.26,2023-04-29 05:00:00,Caja
22761,Cordoba,23,TIERRALTA,23807,1,Urea,116200.00,2023-11-21 05:00:00,Bolsa
23671,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,286627.33,2023-11-21 05:00:00,Caja
22103,Cordoba,23,MONTERÍA,23001,1,Urea,155000.00,2023-04-11 05:00:00,Bolsa
22417,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,168407.58,2023-01-01 05:00:00,Caja
22433,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,156554.61,2023-02-02 05:00:00,Caja
22102,Cordoba,23,MONTERÍA,23001,1,Urea,154900.00,2023-04-09 05:00:00,Bolsa
22332,Cordoba,23,MONTERÍA,23001,2,Roundup,140300.00,2023-07-14 05:00:00,Botella
23673,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,289514.49,2023-11-25 05:00:00,Caja
23608,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,299902.84,2023-07-18 05:00:00,Caja
22106,Cordoba,23,MONTERÍA,23001,1,Urea,155300.00,2023-04-17 05:00:00,Bolsa
22548,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,158041.27,2023-09-20 05:00:00,Caja
22263,Cordoba,23,MONTERÍA,23001,2,Roundup,147200.00,2023-02-26 05:00:00,Botella
22142,Cordoba,23,MONTERÍA,23001,1,Urea,158900.00,2023-06-28 05:00:00,Bolsa
23467,Cordoba,23,MONTERÍA,23001,2,Roundup,256000.00,2023-10-08 05:00:00,Botella
22998,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,123443.12,2023-03-12 05:00:00,Caja
22921,Cordoba,23,TIERRALTA,23807,2,Roundup,86000.00,2023-10-08 05:00:00,Botella
23541,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,291929.81,2023-03-06 05:00:00,Caja
23602,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,304851.39,2023-07-06 05:00:00,Caja
22829,Cordoba,23,TIERRALTA,23807,2,Roundup,95200.00,2023-04-07 05:00:00,Botella
22775,Cordoba,23,TIERRALTA,23807,1,Urea,117600.00,2023-12-19 05:00:00,Bolsa
22668,Cordoba,23,TIERRALTA,23807,1,Urea,106900.00,2023-05-19 05:00:00,Bolsa
22739,Cordoba,23,TIERRALTA,23807,1,Urea,114000.00,2023-10-08 05:00:00,Bolsa
22065,Cordoba,23,MONTERÍA,23001,1,Urea,151200.00,2023-01-25 05:00:00,Bolsa
23515,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,286135.38,2023-01-13 05:00:00,Caja
23188,Cordoba,23,MONTERÍA,23001,1,Urea,274300.00,2023-03-28 05:00:00,Bolsa
23664,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,291072.55,2023-11-07 05:00:00,Caja
23268,Cordoba,23,MONTERÍA,23001,1,Urea,282300.00,2023-09-04 05:00:00,Bolsa
22760,Cordoba,23,TIERRALTA,23807,1,Urea,116100.00,2023-11-19 05:00:00,Bolsa
22533,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,158865.41,2023-08-21 05:00:00,Caja
23605,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,297136.13,2023-07-12 05:00:00,Caja
22684,Cordoba,23,TIERRALTA,23807,1,Urea,108500.00,2023-06-20 05:00:00,Bolsa
23190,Cordoba,23,MONTERÍA,23001,1,Urea,274500.00,2023-04-01 05:00:00,Bolsa
22980,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,100255.23,2023-02-04 05:00:00,Caja
23135,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,118610.30,2023-12-11 05:00:00,Caja
23524,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,306387.87,2023-01-31 05:00:00,Caja
22154,Cordoba,23,MONTERÍA,23001,1,Urea,160100.00,2023-07-22 05:00:00,Bolsa
22734,Cordoba,23,TIERRALTA,23807,1,Urea,113500.00,2023-09-28 05:00:00,Bolsa
22659,Cordoba,23,TIERRALTA,23807,1,Urea,106000.00,2023-05-01 05:00:00,Bolsa
22791,Cordoba,23,TIERRALTA,23807,2,Roundup,99000.00,2023-01-21 05:00:00,Botella
23344,Cordoba,23,MONTERÍA,23001,2,Roundup,268300.00,2023-02-04 05:00:00,Botella
22418,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,150061.48,2023-01-03 05:00:00,Caja
22283,Cordoba,23,MONTERÍA,23001,2,Roundup,145200.00,2023-04-07 05:00:00,Botella
22740,Cordoba,23,TIERRALTA,23807,1,Urea,114100.00,2023-10-10 05:00:00,Bolsa
22879,Cordoba,23,TIERRALTA,23807,2,Roundup,90200.00,2023-07-16 05:00:00,Botella
22866,Cordoba,23,TIERRALTA,23807,2,Roundup,91500.00,2023-06-20 05:00:00,Botella
23540,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,293800.79,2023-03-04 05:00:00,Caja
23310,Cordoba,23,MONTERÍA,23001,1,Urea,286500.00,2023-11-27 05:00:00,Bolsa
22642,Cordoba,23,TIERRALTA,23807,1,Urea,104300.00,2023-03-28 05:00:00,Bolsa
22550,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,159624.37,2023-09-24 05:00:00,Caja
22220,Cordoba,23,MONTERÍA,23001,1,Urea,166700.00,2023-12-01 05:00:00,Bolsa
23384,Cordoba,23,MONTERÍA,23001,2,Roundup,264300.00,2023-04-25 05:00:00,Botella
23637,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,305928.24,2023-09-14 05:00:00,Caja
23004,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,106134.96,2023-03-24 05:00:00,Caja
23025,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,123567.72,2023-05-05 05:00:00,Caja
23327,Cordoba,23,MONTERÍA,23001,2,Roundup,270000.00,2023-01-01 05:00:00,Botella
22450,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,165483.70,2023-03-08 05:00:00,Caja
22510,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,168870.48,2023-07-06 05:00:00,Caja
23646,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,309790.61,2023-10-02 05:00:00,Caja
23069,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,128721.13,2023-08-01 05:00:00,Caja
22288,Cordoba,23,MONTERÍA,23001,2,Roundup,144700.00,2023-04-17 05:00:00,Botella
22819,Cordoba,23,TIERRALTA,23807,2,Roundup,96200.00,2023-03-18 05:00:00,Botella
23657,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,303584.57,2023-10-24 05:00:00,Caja
22431,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,165772.33,2023-01-29 05:00:00,Caja
22673,Cordoba,23,TIERRALTA,23807,1,Urea,107400.00,2023-05-29 05:00:00,Bolsa
22636,Cordoba,23,TIERRALTA,23807,1,Urea,103700.00,2023-03-16 05:00:00,Bolsa
23519,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,276155.27,2023-01-21 05:00:00,Caja
22844,Cordoba,23,TIERRALTA,23807,2,Roundup,93700.00,2023-05-07 05:00:00,Botella
23075,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,119405.31,2023-08-13 05:00:00,Caja
22616,Cordoba,23,TIERRALTA,23807,1,Urea,101700.00,2023-02-04 05:00:00,Bolsa
23326,Cordoba,23,MONTERÍA,23001,1,Urea,288100.00,2023-12-29 05:00:00,Bolsa
23042,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,123879.04,2023-06-08 05:00:00,Caja
22174,Cordoba,23,MONTERÍA,23001,1,Urea,162100.00,2023-08-31 05:00:00,Bolsa
23294,Cordoba,23,MONTERÍA,23001,1,Urea,284900.00,2023-10-26 05:00:00,Bolsa
22633,Cordoba,23,TIERRALTA,23807,1,Urea,103400.00,2023-03-10 05:00:00,Bolsa
23629,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,272890.05,2023-08-29 05:00:00,Caja
22374,Cordoba,23,MONTERÍA,23001,2,Roundup,136100.00,2023-10-06 05:00:00,Botella
22552,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,160491.60,2023-09-28 05:00:00,Caja
22074,Cordoba,23,MONTERÍA,23001,1,Urea,152100.00,2023-02-12 05:00:00,Bolsa
22119,Cordoba,23,MONTERÍA,23001,1,Urea,156600.00,2023-05-13 05:00:00,Bolsa
22329,Cordoba,23,MONTERÍA,23001,2,Roundup,140600.00,2023-07-08 05:00:00,Botella
22570,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,167215.16,2023-11-03 05:00:00,Caja
22988,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,113298.22,2023-02-20 05:00:00,Caja
22940,Cordoba,23,TIERRALTA,23807,2,Roundup,84100.00,2023-11-15 05:00:00,Botella
23627,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,273501.66,2023-08-25 05:00:00,Caja
22603,Cordoba,23,TIERRALTA,23807,1,Urea,100400.00,2023-01-09 05:00:00,Bolsa
23351,Cordoba,23,MONTERÍA,23001,2,Roundup,267600.00,2023-02-18 05:00:00,Botella
23103,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,138702.06,2023-10-08 05:00:00,Caja
23207,Cordoba,23,MONTERÍA,23001,1,Urea,276200.00,2023-05-05 05:00:00,Bolsa
22821,Cordoba,23,TIERRALTA,23807,2,Roundup,96000.00,2023-03-22 05:00:00,Botella
23472,Cordoba,23,MONTERÍA,23001,2,Roundup,255500.00,2023-10-18 05:00:00,Botella
22482,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,162089.58,2023-05-11 05:00:00,Caja
23446,Cordoba,23,MONTERÍA,23001,2,Roundup,258100.00,2023-08-27 05:00:00,Botella
23291,Cordoba,23,MONTERÍA,23001,1,Urea,284600.00,2023-10-20 05:00:00,Bolsa
22926,Cordoba,23,TIERRALTA,23807,2,Roundup,85500.00,2023-10-18 05:00:00,Botella
22965,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,114788.08,2023-01-05 05:00:00,Caja
22720,Cordoba,23,TIERRALTA,23807,1,Urea,112100.00,2023-08-31 05:00:00,Bolsa
23546,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,302898.53,2023-03-16 05:00:00,Caja
22222,Cordoba,23,MONTERÍA,23001,1,Urea,166900.00,2023-12-05 05:00:00,Bolsa
22999,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,104670.94,2023-03-14 05:00:00,Caja
2,Atlantico,8,SANTO TOMÁS,8685,40,Estiércol compostado,120000.00,,Unidad
23454,Cordoba,23,MONTERÍA,23001,2,Roundup,257300.00,2023-09-12 05:00:00,Botella
23227,Cordoba,23,MONTERÍA,23001,1,Urea,278200.00,2023-06-14 05:00:00,Bolsa
23005,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,143306.84,2023-03-26 05:00:00,Caja
22937,Cordoba,23,TIERRALTA,23807,2,Roundup,84400.00,2023-11-09 05:00:00,Botella
22981,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,117143.22,2023-02-06 05:00:00,Caja
23682,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,305103.08,2023-12-13 05:00:00,Caja
23581,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,270983.46,2023-05-25 05:00:00,Caja
23461,Cordoba,23,MONTERÍA,23001,2,Roundup,256600.00,2023-09-26 05:00:00,Botella
22588,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,159375.19,2023-12-09 05:00:00,Caja
23625,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,308182.39,2023-08-21 05:00:00,Caja
23237,Cordoba,23,MONTERÍA,23001,1,Urea,279200.00,2023-07-04 05:00:00,Bolsa
23316,Cordoba,23,MONTERÍA,23001,1,Urea,287100.00,2023-12-09 05:00:00,Bolsa
23624,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,299100.72,2023-08-19 05:00:00,Caja
22439,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,159684.52,2023-02-14 05:00:00,Caja
22324,Cordoba,23,MONTERÍA,23001,2,Roundup,141100.00,2023-06-28 05:00:00,Botella
23493,Cordoba,23,MONTERÍA,23001,2,Roundup,253400.00,2023-11-29 05:00:00,Botella
22075,Cordoba,23,MONTERÍA,23001,1,Urea,152200.00,2023-02-14 05:00:00,Bolsa
23457,Cordoba,23,MONTERÍA,23001,2,Roundup,257000.00,2023-09-18 05:00:00,Botella
23347,Cordoba,23,MONTERÍA,23001,2,Roundup,268000.00,2023-02-10 05:00:00,Botella
22464,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,160613.63,2023-04-05 05:00:00,Caja
23099,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,109742.77,2023-09-30 05:00:00,Caja
22742,Cordoba,23,TIERRALTA,23807,1,Urea,114300.00,2023-10-14 05:00:00,Bolsa
22557,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,163110.99,2023-10-08 05:00:00,Caja
23346,Cordoba,23,MONTERÍA,23001,2,Roundup,268100.00,2023-02-08 05:00:00,Botella
22990,Cordoba,23,TIERRALTA,23807,3,Maíz híbrido,122544.48,2023-02-24 05:00:00,Caja
22472,Cordoba,23,MONTERÍA,23001,3,Maíz híbrido,152348.02,2023-04-21 05:00:00,Caja
